row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2021%/năm,Ngày 31 tháng 12năm 2020%/năm,numeric__Ngày 31 tháng 12năm 2021%/năm,numeric__Ngày 31 tháng 12năm 2020%/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"0,70 - 2,80","0,15 - 1,55",,
Tiền gửi có kỳ hạn của các TCTD khác bằngngoai tệ,Tiền gửi có kỳ hạn của các TCTD khác bằngngoai tệ,Tiền gửi có kỳ hạn của các TCTD khác bằngngoai tệ,"0,10 - 0,50","0,10 - 0,60",,
Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,"1,50 - 4,88","0,60 - 5,24",,
"Tiền vay các TCTD, tổ chức tải chính khác bằngngoai tệ","Tiền vay các TCTD, tổ chức tải chính khác bằngngoai tệ","Tiền vay các TCTD, tổ chức tải chính khác bằngngoai tệ","0,17 - 1,50","0,70 - 4,10",,
