row_label_raw,row_label_full,col_0,Trái phiếu thường triệu đồng,Chủng chỉ tiền gửi triệu đồng,Tổng cộng triệu đồng,numeric__Trái phiếu thường triệu đồng,numeric__Chủng chỉ tiền gửi triệu đồng,numeric__Tổng cộng triệu đồng
Dưới 12 tháng (Dưới 366 ngày)- Bằng VND,Dưới 12 tháng (Dưới 366 ngày)- Bằng VND,Dưới 12 tháng (Dưới 366 ngày)- Bằng VND,-,259.161,259.161,,259161.0,259161.0
Từ 12 tháng đến 5 năm(Từ 366 - 1826 ngày)- Bằng VND,Từ 12 tháng đến 5 năm(Từ 366 - 1826 ngày)- Bằng VND,Từ 12 tháng đến 5 năm(Từ 366 - 1826 ngày)- Bằng VND,8.399.000,4.384.379,12.783.379,8399000.0,4384379.0,12783379.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,8.399.000,4.643.540,13.042.540,8399000.0,4643540.0,13042540.0
