row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2021,Tổng giá trị hợp đồng (*) triệu đồng > Tại ngày 31 tháng 12 năm 2021,Tổng giá trị ghi số (**) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2021,Tổng giá trị ghi số (**) > Nợ phải trả triệu đồng > Tại ngày 31 tháng 12 năm 2021,Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2021,numeric__Tổng giá trị hợp đồng (*) triệu đồng > Tại ngày 31 tháng 12 năm 2021,numeric__Tổng giá trị ghi số (**) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2021,numeric__Tổng giá trị ghi số (**) > Nợ phải trả triệu đồng > Tại ngày 31 tháng 12 năm 2021,numeric__Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2021
Công cụ tài chính phải sinh,Công cụ tài chính phải sinh,Công cụ tài chính phải sinh,Công cụ tài chính phải sinh,Công cụ tài chính phải sinh,Công cụ tài chính phải sinh,Công cụ tài chính phải sinh,,,,
Giao dịch kỳ hạn tiền tệ,Công cụ tài chính phải sinh > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,48.188.115,-,(46.681),(46.681),48188115.0,,-46681.0,-46681.0
Giao dịch hoàn đổi,Công cụ tài chính phải sinh > Giao dịch hoàn đổi,Giao dịch hoàn đổi,113.984.812,-,(30.152),(30.152),113984812.0,,-30152.0,-30152.0
,,,162.172.927,-,(76.833),(76.833),162172927.0,,-76833.0,-76833.0
