row_label_raw,row_label_full,Dư phòng bổ sung,Thời hạn,numeric__Thời hạn
Tối thiểu 30% số tiền dự phòng cụ thể phải trích bổ sung,Tối thiểu 30% số tiền dự phòng cụ thể phải trích bổ sung,Tối thiểu 30% số tiền dự phòng cụ thể phải trích bổ sung,Đến ngày 31 tháng 12 năm 2021,
Tối thiểu 60% số tiền dự phòng cụ thể phải trích bổ sung,Tối thiểu 60% số tiền dự phòng cụ thể phải trích bổ sung,Tối thiểu 60% số tiền dự phòng cụ thể phải trích bổ sung,Đến ngày 31 tháng 12 năm 2022,
100% số tiền dự phòng cụ thể phải trích bổ sung,100% số tiền dự phòng cụ thể phải trích bổ sung,100% số tiền dự phòng cụ thể phải trích bổ sung,Đến ngày 31 tháng 12 năm 2023,
