row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2021VND,Ngày 31 tháng 12năm 2020VND,numeric__Ngày 31 tháng 12năm 2021VND,numeric__Ngày 31 tháng 12năm 2020VND
USD,USD,USD,22.800,23.095,22800.0,23095.0
EUR,EUR,EUR,25.988,28.478,25988.0,28478.0
GBP,GBP,GBP,31.246,31.542,31246.0,31542.0
CHF,CHF,CHF,24.734,26.258,24734.0,26258.0
JPY,JPY,JPY,199,224,199.0,224.0
SGD,SGD,SGD,17.075,17.382,17075.0,17382.0
CAD,CAD,CAD,17.994,18.165,17994.0,18165.0
AUD,AUD,AUD,16.860,17.261,16860.0,17261.0
