row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2021triêu đồng,Ngày 31 tháng 12năm 2020triêu đồng,numeric__Ngày 31 tháng 12năm 2021triêu đồng,numeric__Ngày 31 tháng 12năm 2020triêu đồng
Lãi phải trả cho tiền gửi,Lãi phải trả cho tiền gửi,Lãi phải trả cho tiền gửi,1.072.385,1.164.842,1072385.0,1164842.0
Lãi phải trả cho các giấy tờ có giá,Lãi phải trả cho các giấy tờ có giá,Lãi phải trả cho các giấy tờ có giá,253.042,288.975,253042.0,288975.0
Lãi phải trả cho tiền vay các TCTD khác,Lãi phải trả cho tiền vay các TCTD khác,Lãi phải trả cho tiền vay các TCTD khác,49.337,29.948,49337.0,29948.0
Lãi phải trả cho công cụ tài chính phát sinh,Lãi phải trả cho công cụ tài chính phát sinh,Lãi phải trả cho công cụ tài chính phát sinh,230.861,94.068,230861.0,94068.0
,,,1.605.625,1.577.833,1605625.0,1577833.0
