row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Profit before tax,Profit before tax,Profit before tax,"4,007,183,943,470","4,138,241,141,801",,
Increase:,Increase:,Increase:,,,,
- Revenue excluding tax,- Revenue excluding tax,- Revenue excluding tax,"(1,072,015,796)",-,,
- Non-deductible expenses,- Non-deductible expenses,- Non-deductible expenses,"121,346,681,075","39,221,843,620",,
Estimated taxable income,Estimated taxable income,Estimated taxable income,"4,127,458,608,749","4,177,462,985,421",,
Estimated income tax expenses at prevailing tax rate,Estimated income tax expenses at prevailing tax rate,Estimated income tax expenses at prevailing tax rate,"825,491,721,750","835,492,597,084",,
Supplementary tax for previous years,Supplementary tax for previous years,Supplementary tax for previous years,"7,344,188,362","398,747,768",,
Income tax expense for the year,Income tax expense for the year,Income tax expense for the year,"832,835,910,112","835,891,344,852",,
