row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Beginning balance,Beginning balance,Beginning balance,"15,974,044,604","11,842,635,808",,
Provision (reversed)/charged for the year,Provision (reversed)/charged for the year,Provision (reversed)/charged for the year,"(2,301,163,096)","4,131,408,796",,
Ending balance,Ending balance,Ending balance,"13,672,881,508","15,974,044,604",,
