row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Purchased debts in VND,Purchased debts in VND,Purchased debts in VND,"5,079,222,324,368","550,900,000,000",,
Provision for purchased debts,Provision for purchased debts,Provision for purchased debts,"(38,094,167,433)","(4,131,750,000)",,
,,,"5,041,128,156,935","546,768,250,000",,
