row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Principal of debt purchased,Principal of debt purchased,Principal of debt purchased,"4,834,124,869,855","550,900,000,000",,
Interest on purchased debt,Interest on purchased debt,Interest on purchased debt,"245,097,454,513",-,,
,,,"5,079,222,324,368","550,900,000,000",,
