row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Loss principal debts being under monitoring,Loss principal debts being under monitoring,Loss principal debts being under monitoring,"6,948,897,244,532","4,940,425,148,324",,
Loss interest debts being under monitoring,Loss interest debts being under monitoring,Loss interest debts being under monitoring,"7,931,887,587,998","5,271,273,558,728",,
,,,"14,880,784,832,530","10,211,698,707,052",,
