row_label_raw,row_label_full,col_0,Dự phòng cụ thể VND,Dự phòng chung VND,Tổng cộng VND,numeric__Dự phòng cụ thể VND,numeric__Dự phòng chung VND,numeric__Tổng cộng VND
Số dư tại ngày 1 tháng 1 năm 2024,Số dư tại ngày 1 tháng 1 năm 2024,Số dư tại ngày 1 tháng 1 năm 2024,1.418.317.495.091,1.083.831.823.873,2.502.149.318.964,1418317495091.0,1083831823873.0,2502149318964.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,1.998.381.103.495,225.688.288.561,2.224.069.392.056,1998381103495.0,225688288561.0,2224069392056.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,(2.118.079.114.792),(58.815.785.251),(2.176.894.900.043),-2118079114792.0,-58815785251.0,-2176894900043.0
Số dư tại ngày 31 tháng 12 năm 2024,Số dư tại ngày 31 tháng 12 năm 2024,Số dư tại ngày 31 tháng 12 năm 2024,1.298.619.483.794,1.250.704.327.183,2.549.323.810.977,1298619483794.0,1250704327183.0,2549323810977.0
