row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Other assets kept for customers,Other assets kept for customers,Other assets kept for customers,"35,373,964,580,068","12,056,452,521,418",,
Other valuable documents being preserved,Other valuable documents being preserved,Other valuable documents being preserved,"29,383,070,089,745","12,654,655,550,357",,
Foreclosed assets pending for settlement,Foreclosed assets pending for settlement,Foreclosed assets pending for settlement,"3,353,971,031,916","2,548,371,690,420",,
Outsourced assets,Outsourced assets,Outsourced assets,"20,329,357,200","20,329,357,200",,
"Precious metals, precious stones kept for customers","Precious metals, precious stones kept for customers","Precious metals, precious stones kept for customers","4,076,800,000","3,601,500,000",,
,,,"68,135,411,858,929","27,283,410,619,395",,
