row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Interest payables for deposits,Interest payables for deposits,Interest payables for deposits,"1,917,107,764,245","3,488,287,685,223",,
Interest payables for valuable papers issued,Interest payables for valuable papers issued,Interest payables for valuable papers issued,"667,856,341,095","1,074,899,210,404",,
Interest payables for other borrowed and entrusted fund,Interest payables for other borrowed and entrusted fund,Interest payables for other borrowed and entrusted fund,"46,437,551,559","61,676,289,116",,
Interest payables for borrowings,Interest payables for borrowings,Interest payables for borrowings,"13,967,980,534","7,121,283,749",,
Interest payables for derivative financial instruments,Interest payables for derivative financial instruments,Interest payables for derivative financial instruments,"10,756,182,880","64,646,292,428",,
,,,"2,656,125,820,313","4,696,630,760,920",,
