row_label_raw,row_label_full,Group,Group_1,Description,Provision rate,numeric__Group_1,numeric__Description,numeric__Provision rate
1,1,1,Current,"(a) Debts are in due and assessed as fully and timely recoverable for both principals and interests; or(b) Debts are overdue for a period of less than 10 days and assessed as fully recoverable for both overdue principals and interests, and fully and timely recoverable for both remaining principals and interests.",0%,,,0.0
2,2,2,Special mention,(a) Debts are overdue for a period of between 10 days and 90 days; or(b) Debts of which the repayment terms are restructured for the first time.,5%,,,0.05
