row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Income from trading of foreign currencies,Income from trading of foreign currencies,Income from trading of foreign currencies,"848,008,352,071","850,993,881,621",,
Trading of currency derivatives,Trading of currency derivatives,Trading of currency derivatives,"564,703,623,624","714,231,353,738",,
Spot trading of foreign currencies,Spot trading of foreign currencies,Spot trading of foreign currencies,"282,756,598,829","136,045,741,451",,
Gold trading,Gold trading,Gold trading,"548,129,618","716,786,432",,
Expense from trading of foreign currencies,Expense from trading of foreign currencies,Expense from trading of foreign currencies,"(537,054,433,525)","(461,928,954,642)",,
Trading of currency derivatives,Trading of currency derivatives,Trading of currency derivatives,"(532,092,581,539)","(455,270,411,561)",,
Spot trading of foreign currencies,Spot trading of foreign currencies,Spot trading of foreign currencies,"(4,955,873,700)","(6,658,543,081)",,
Gold Trading,Gold Trading,Gold Trading,"(5,978,286)",-,,
,,,"310,953,918,546","389,064,926,979",,
