row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Office buildings,Office buildings,Office buildings,"1,784,609,000,099","1,774,388,200,394",,
Equipment and leasehold improvements,Equipment and leasehold improvements,Equipment and leasehold improvements,"57,531,870,043","97,860,249,573",,
Software,Software,Software,"13,814,346,225","36,772,742,520",,
Repairs and improvements,Repairs and improvements,Repairs and improvements,"22,357,130,376","8,455,804,697",,
,,,"1,878,312,346,743","1,917,476,997,184",,
