row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Debt securities,Debt securities,Debt securities,"52,570,055,718,310","40,265,842,911,369",,
Listed,Listed,Listed,"19,132,716,627,953","28,530,369,347,725",,
Unlisted,Unlisted,Unlisted,"33,437,339,090,357","11,735,473,563,644",,
Equity securities,Equity securities,Equity securities,"65,554,809,147","65,554,809,147",,
Unlisted,Unlisted,Unlisted,"65,554,809,147","65,554,809,147",,
,,,"52,635,610,527,457","40,331,397,720,516",,
