row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Loans to corporates,Loans to corporates,Loans to corporates,"112,930,729,200,516","92,844,136,710,503",,
Other joint stock companies,Other joint stock companies,Other joint stock companies,"74,808,958,219,371","61,805,063,982,002",,
Private limited liability companies,Private limited liability companies,Private limited liability companies,"36,177,709,647,824","28,726,105,722,274",,
Foreign direct invested companies,Foreign direct invested companies,Foreign direct invested companies,"1,496,462,341,275","1,754,825,566,491",,
State-owned companies,State-owned companies,State-owned companies,"326,116,983,634","463,495,698,638",,
Co-operatives and unions of co-operative,Co-operatives and unions of co-operative,Co-operatives and unions of co-operative,"77,819,148,515","53,249,788,244",,
Private enterprises,Private enterprises,Private enterprises,"43,662,859,897","41,395,952,854",,
Loans to individuals,Loans to individuals,Loans to individuals,"57,913,740,438,147","54,362,329,505,068",,
,,,"170,844,469,638,663","147,206,466,215,571",,
