row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Interest expenses for deposits from customers and other credit institutions,Interest expenses for deposits from customers and other credit institutions,Interest expenses for deposits from customers and other credit institutions,"6,790,179,190,700","8,317,931,929,229",,
Interest expenses for valuable papers issued,Interest expenses for valuable papers issued,Interest expenses for valuable papers issued,"2,102,810,498,978","2,368,162,591,912",,
Interest expenses for borrowings from other credit institutions and other borrowed and entrusted funds,Interest expenses for borrowings from other credit institutions and other borrowed and entrusted funds,Interest expenses for borrowings from other credit institutions and other borrowed and entrusted funds,"415,233,839,435","489,525,234,668",,
Expense for other credit activities,Expense for other credit activities,Expense for other credit activities,"40,523,101,722","187,914,300,889",,
,,,"9,348,746,630,835","11,363,534,056,698",,
