row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Beginning balance,Beginning balance,Beginning balance,"135,612,076,459","102,321,241,660",,
Addition during the year,Addition during the year,Addition during the year,"38,069,973,274","39,838,612,578",,
Utilization during the year,Utilization during the year,Utilization during the year,"(10,462,000,000)","(6,547,777,779)",,
Ending balance,Ending balance,Ending balance,"163,220,049,733","135,612,076,459",,
