row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Economic entities,Economic entities,Economic entities,"48,613,296,885,520","46,087,487,906,531",,
Private enterprises,Private enterprises,Private enterprises,"38,510,449,010,197","33,431,581,370,377",,
Foreign invested companies,Foreign invested companies,Foreign invested companies,"8,029,101,082,926","10,522,114,401,701",,
State-owned enterprises,State-owned enterprises,State-owned enterprises,"2,073,746,792,397","2,133,792,134,453",,
Individuals,Individuals,Individuals,"90,599,696,796,955","76,763,595,304,632",,
Others,Others,Others,"3,269,824,919,420","3,117,404,265,466",,
,,,"142,482,818,601,895","125,968,487,476,629",,
