row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Beginning balance,Beginning balance,Beginning balance,"23,668,654,121","22,418,412,074",,
Provision charged for the year,Provision charged for the year,Provision charged for the year,"9,235,204,672","1,250,242,047",,
Ending balance,Ending balance,Ending balance,"32,903,858,793","23,668,654,121",,
