row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Beginning balance,Beginning balance,Beginning balance,"1,917,476,997,184","3,029,310,545,444",,
Additions,Additions,Additions,"172,413,482,620","324,466,167,104",,
Transfer to tangible fixed assets,Transfer to tangible fixed assets,Transfer to tangible fixed assets,"(77,433,247,520)","(19,274,923,817)",,
Transfer to intangible fixed assets,Transfer to intangible fixed assets,Transfer to intangible fixed assets,"(41,989,340,771)","(4,337,592,240)",,
Transfer to other assets,Transfer to other assets,Transfer to other assets,"(92,112,248,770)","(62,687,199,307)",,
Refund assets,Refund assets,Refund assets,"(43,296,000)","(1,350,000,000,000)",,
Ending balance,Ending balance,Ending balance,"1,878,312,346,743","1,917,476,997,184",,
