row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Other borrowed and entrusted funds in VND,Other borrowed and entrusted funds in VND,Other borrowed and entrusted funds in VND,"86,628,509,395","112,957,753,813",,
Other borrowed and entrusted funds in foreign currencies,Other borrowed and entrusted funds in foreign currencies,Other borrowed and entrusted funds in foreign currencies,"5,855,455,000,000","4,245,237,500,000",,
,,,"5,942,083,509,395","4,358,195,253,813",,
