row_label_raw,row_label_full,Chưa quá hạn vàchưa bị giảm giáVND,Đã quá hạn vàchưa bị giảm giáVND,Đã quá hạn vàđã trích lập dự phòngVND,Tổng cộngVND,numeric__Đã quá hạn vàchưa bị giảm giáVND,numeric__Đã quá hạn vàđã trích lập dự phòngVND,numeric__Tổng cộngVND
39.126.199.257.631,39.126.199.257.631,39.126.199.257.631,,-,39.126.199.257.631,,,39126199257631.0
38.922.550.757.631,38.922.550.757.631,38.922.550.757.631,-,-,38.922.550.757.631,,,38922550757631.0
203.648.500.000,203.648.500.000,203.648.500.000,-,-,203.648.500.000,,,203648500000.0
164.754.201.035.482,164.754.201.035.482,164.754.201.035.482,2.715.506.141.216,8.453.984.786.333,175.923.691.963.031,2715506141216.0,8453984786333.0,175923691963031.0
52.635.610.527.457,52.635.610.527.457,52.635.610.527.457,-,-,52.635.610.527.457,,,52635610527457.0
7.987.896.339.848,7.987.896.339.848,7.987.896.339.848,-,4.800.000.000,7.992.696.339.848,,4800000000.0,7992696339848.0
264.503.907.160.418,264.503.907.160.418,264.503.907.160.418,2.715.506.141.216,8.458.784.786.333,275.678.198.087.967,2715506141216.0,8458784786333.0,275678198087967.0
