row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
I. Tổng số nhân viên bình quân (người),I. Tổng số nhân viên bình quân (người),I. Tổng số nhân viên bình quân (người),6.894,6.347,6894.0,6347.0
II. Thu nhập của nhân viên (VND),II. Thu nhập của nhân viên (VND),II. Thu nhập của nhân viên (VND),II. Thu nhập của nhân viên (VND),II. Thu nhập của nhân viên (VND),,
1. Tổng quỹ lương,II. Thu nhập của nhân viên (VND) > 1. Tổng quỹ lương,1. Tổng quỹ lương,1.976.290.008.905,1.697.536.544.402,1976290008905.0,1697536544402.0
2. Thượng,II. Thu nhập của nhân viên (VND) > 2. Thượng,2. Thượng,320.865.780.063,241.301.259.180,320865780063.0,241301259180.0
3. Tổng thu nhập (1+2),II. Thu nhập của nhân viên (VND) > 3. Tổng thu nhập (1+2),3. Tổng thu nhập (1+2),2.297.155.788.968,1.938.837.803.582,2297155788968.0,1938837803582.0
4. Tiền lương bình quân tháng (VND/người/tháng),II. Thu nhập của nhân viên (VND) > 4. Tiền lương bình quân tháng (VND/người/tháng),4. Tiền lương bình quân tháng (VND/người/tháng),23.889.010,22.287.912,23889010.0,22287912.0
5. Thu nhập bình quân tháng (VND/người/tháng),II. Thu nhập của nhân viên (VND) > 5. Thu nhập bình quân tháng (VND/người/tháng),5. Thu nhập bình quân tháng (VND/người/tháng),27.767.573,25.456.092,27767573.0,25456092.0
