row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Interest income from loans to customers and other credit institutions,Interest income from loans to customers and other credit institutions,Interest income from loans to customers and other credit institutions,"14,660,428,140,607","15,213,404,380,869",,
Interest income from trading and investment securities,Interest income from trading and investment securities,Interest income from trading and investment securities,"1,553,849,222,694","1,905,760,764,770",,
Interest income from deposits at other credit institutions,Interest income from deposits at other credit institutions,Interest income from deposits at other credit institutions,"1,166,102,458,984","591,907,047,832",,
Other income from credit activities,Other income from credit activities,Other income from credit activities,"227,413,015,574","231,600,227,415",,
Interest income from debt trading activities,Interest income from debt trading activities,Interest income from debt trading activities,"183,693,836,448","29,079,630,007",,
Interest income from guarantee activities,Interest income from guarantee activities,Interest income from guarantee activities,"162,726,338,929","154,988,638,206",,
,,,"17,954,213,013,236","18,126,740,689,099",,
