row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Loans to domestic economic entities and individuals,Loans to domestic economic entities and individuals,Loans to domestic economic entities and individuals,"169,237,595,853,438","144,000,748,371,624",,
Pending debts awaiting resolution,Pending debts awaiting resolution,Pending debts awaiting resolution,"1,462,490,542,762","2,979,321,052,984",,
Loans financed by grants and entrusted funds,Loans financed by grants and entrusted funds,Loans financed by grants and entrusted funds,"142,985,348,083","219,088,064,488",,
Payments on behalf of customers,Payments on behalf of customers,Payments on behalf of customers,"1,397,894,380","1,397,894,380",,
Discounted bills and valuable papers,Discounted bills and valuable papers,Discounted bills and valuable papers,-,"5,910,832,095",,
,,,"170,844,469,638,663","147,206,466,215,571",,
