row_label_raw,row_label_full,Ông Lê Thanh Hung,Tổng Giám đốc,Bổ nhiệm chức danh Tổng Giám đốc ngày 13/01/2022,numeric__Tổng Giám đốc,numeric__Bổ nhiệm chức danh Tổng Giám đốc ngày 13/01/2022
Ông Lê Thanh Tú,Ông Lê Thanh Tú,Ông Lê Thanh Tú,Phó Tổng Giám đốc,,,
Ông Trương Minh Trung,Ông Trương Minh Trung,Ông Trương Minh Trung,Phó Tổng Giám đốc,,,
Ông Trần Thanh Phụng,Ông Trần Thanh Phụng,Ông Trần Thanh Phụng,Phó Tổng Giám đốc,,,
Ông Huỳnh Kim Nhựt,Ông Huỳnh Kim Nhựt,Ông Huỳnh Kim Nhựt,Phó Tổng Giám đốc,Bổ nhiệm từ ngày 01/06/2022,,
Ông Đỗ Hữu Phước,Ông Đỗ Hữu Phước,Ông Đỗ Hữu Phước,Phó Tổng Giám đốc,Bổ nhiệm từ ngày 01/06/2022,,
Ông Lê Đình Bửu Trí,Ông Lê Đình Bửu Trí,Ông Lê Đình Bửu Trí,Phó Tổng Giám đốc,Bổ nhiệm từ ngày 01/06/2022,,
Ông Huỳnh Văn Bảo,Ông Huỳnh Văn Bảo,Ông Huỳnh Văn Bảo,Tổng Giám đốc,Miễn nhiệm ngày 12/01/2022,,
Ông Nguyễn Tiến Đức,Ông Nguyễn Tiến Đức,Ông Nguyễn Tiến Đức,Phó Tổng Giám đốc,Nghi hưu từ ngày 01/01/2022,,
Ông Trần Công Kha,Ông Trần Công Kha,Ông Trần Công Kha,Phó Tổng Giám đốc,Miễn nhiệm ngày 12/01/2022,,
