row_label_raw,row_label_full,Ông Đỗ Khắc Thăng,Trường ban,col_2,numeric__Trường ban,numeric__col_2
Ông Nguyễn Minh Đức,Ông Nguyễn Minh Đức,Ông Nguyễn Minh Đức,Thành viên,Bổ nhiệm ngày 12/01/2022,,
Ông Võ Văn Tuân,Ông Võ Văn Tuân,Ông Võ Văn Tuân,Thành viên,Bổ nhiệm ngày 12/01/2022,,
Ông Trần Khắc Chung,Ông Trần Khắc Chung,Ông Trần Khắc Chung,Thành viên,Miễn nhiệm ngày 12/01/2022,,
Ông Giang Hoa Vũ,Ông Giang Hoa Vũ,Ông Giang Hoa Vũ,Thành viên,Miễn nhiệm ngày 12/01/2022,,
