row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2022,Năm 2021,numeric__Mối quan hệ,numeric__Năm 2022,numeric__Năm 2021
,,,Mối quan hệ,VND,VND,,,
Lãi cho vay (tiếp theo),Lãi cho vay (tiếp theo),Lãi cho vay (tiếp theo),Lãi cho vay (tiếp theo),Lãi cho vay (tiếp theo),Lãi cho vay (tiếp theo),,,
- Công ty TNHH MTV Cao su Thanh Hóa,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,512.829.181,550.389.900,,512829181.0,550389900.0
- Công ty TNHH MTV Cao su Quảng Ngãi,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,420.541.476,467.007.048,,420541476.0,467007048.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,2.629.935.693,637.967.360,,2629935693.0,637967360.0
- Công ty CP Gỗ VRG MDF Kiên Giang,Lãi cho vay (tiếp theo) > - Công ty CP Gỗ VRG MDF Kiên Giang,- Công ty CP Gỗ VRG MDF Kiên Giang,Công ty con,11.322.938.736,11.493.525.038,,11322938736.0,11493525038.0
Mua hàng hóa,Lãi cho vay (tiếp theo) > Mua hàng hóa,Mua hàng hóa,,1.629.943.033.273,1.257.106.645.877,,1629943033273.0,1257106645877.0
- Công ty TNHH MTV Cao su Lộc Ninh,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,95.123.707.710,-,,95123707710.0,
- Công ty CP Cao su Điện Biên,Lãi cho vay (tiếp theo) > - Công ty CP Cao su Điện Biên,- Công ty CP Cao su Điện Biên,Công ty con,49.810.311.506,52.922.198.839,,49810311506.0,52922198839.0
- Công ty CP Cao su Hòa Bình,Lãi cho vay (tiếp theo) > - Công ty CP Cao su Hòa Bình,- Công ty CP Cao su Hòa Bình,Công ty con,28.640.102.414,38.029.320.000,,28640102414.0,38029320000.0
- Công ty CP Cao su Lai Châu,Lãi cho vay (tiếp theo) > - Công ty CP Cao su Lai Châu,- Công ty CP Cao su Lai Châu,Công ty con,71.437.031.841,37.939.420.009,,71437031841.0,37939420009.0
