row_label_raw,row_label_full,col_0,col_1,31/12/2022,01/01/2022,numeric__col_1,numeric__31/12/2022,numeric__01/01/2022
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),Khoản phải trả tại Văn phòng Tập đoàn,126.541.204.635,98.348.011.746,,126541204635.0,98348011746.0
a),a) > a),a),- Kinh phí công đoàn,541.346.568,263.398.613,,541346568.0,263398613.0
a),a) > a),a),- Phải trả về phí quản lý tập trung,24.688.264,24.688.264,,24688264.0,24688264.0
a),a) > a),a),"- Phải trả về Quỹ khen thưởng, phúc lợi tập trung",43.466.078,43.466.078,,43466078.0,43466078.0
a),a) > a),a),- Phải trả tiền xuất khẩu ủy thác mũ cao su,8.727.358.900,21.003.145.712,,8727358900.0,21003145712.0
a),a) > a),a),- Phải trả về cổ phần hoá,75.109.000.000,75.109.000.000,,75109000000.0,75109000000.0
a),a) > a),a),- Phải trả về cổ tức,784.512.672,562.009.650,,784512672.0,562009650.0
a),a) > a),a),- Phải trả khác,41.310.832.153,1.342.303.429,,41310832153.0,1342303429.0
a),a) > a),a),Khoản phải trả sáp nhập từ Công ty Tài chính Cao su,28.959.449.489,31.028.690.774,,28959449489.0,31028690774.0
a),a) > a),a),"- Các khoản phải trả, phải nộp khác",15.881.243.069,15.881.243.069,,15881243069.0,15881243069.0
a),a) > a),a),- Các khoản phải nộp ngân sách Nhà nước,13.078.206.420,15.147.447.705,,13078206420.0,15147447705.0
,,,,155.500.654.124,129.376.702.520,,155500654124.0,129376702520.0
