row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2022 > VND,01/01/2022 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2022 > VND,numeric__01/01/2022 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,4.646.895.442.163,4.553.571.392.299,,,4646895442163.0,4553571392299.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,471.031.758.711,646.721.075.534,,3.0,471031758711.0,646721075534.0
111,111,111,1. Tiền,,135.031.758.711,121.864.903.534,,,135031758711.0,121864903534.0
112,112,112,2. Các khoản tương đương tiền,,336.000.000.000,524.856.172.000,,,336000000000.0,524856172000.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,4,2.191.856.493.051,2.025.795.397.161,,4.0,2191856493051.0,2025795397161.0
121,121,121,1. Chứng khoán kinh doanh,,1.163.634.161,1.163.634.161,,,1163634161.0,1163634161.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(68.237.000),(68.237.000),,,-68237000.0,-68237000.0
123,123,123,3. Đầu tư nằm giữ đến ngày đáo hạn,,2.190.761.095.890,2.024.700.000.000,,,2190761095890.0,2024700000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.822.322.787.831,1.728.656.225.226,,,1822322787831.0,1728656225226.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,186.973.077.902,6.652.932.779,,5.0,186973077902.0,6652932779.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,18.095.160.495,1.386.231.861,,6.0,18095160495.0,1386231861.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,314.671.979.004,229.936.355.431,,7.0,314671979004.0,229936355431.0
136,136,136,4. Phải thu ngắn hạn khác,8,1.515.844.755.820,1.670.315.669.261,,8.0,1515844755820.0,1670315669261.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(213.262.185.390),(179.634.964.106),,,-213262185390.0,-179634964106.0
140,140,140,IV. Hàng tồn kho,,59.865.098.033,51.094.444.714,,,59865098033.0,51094444714.0
141,141,141,1. Hàng tồn kho,10,59.865.098.033,51.221.452.714,,10.0,59865098033.0,51221452714.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,-,(127.008.000),,,,-127008000.0
150,150,150,V. Tài sản ngắn hạn khác,,101.819.304.537,101.304.249.664,,,101819304537.0,101304249664.0
151,151,151,1. Chi phí trả trước ngắn hạn,,313.374.357,379.655.510,,,313374357.0,379655510.0
153,153,153,2. Thuế và các khoản khác phải thu Nhà nước,15,101.505.930.180,100.924.594.154,,15.0,101505930180.0,100924594154.0
