row_label_raw,row_label_full,col_0,Tỷ lệ(%),Số tiềnVND,numeric__Tỷ lệ(%),numeric__Số tiềnVND
Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,"100,00",2.334.160.086.103,100.0,2334160086103.0
Trích Quỹ đầu tư phát triển,Trích Quỹ đầu tư phát triển,Trích Quỹ đầu tư phát triển,"29,04",677.751.886.103,29.04,677751886103.0
"Trích Quỹ khen thưởng, phúc lợi","Trích Quỹ khen thưởng, phúc lợi","Trích Quỹ khen thưởng, phúc lợi","0,70",16.408.200.000,0.7,16408200000.0
"Chỉ trả cổ tức (bằng 2,5% vốn điều lệ)","Chỉ trả cổ tức (bằng 2,5% vốn điều lệ)","Chỉ trả cổ tức (bằng 2,5% vốn điều lệ)","70,26",1.640.000.000.000,70.26,1640000000000.0
