row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2019VND,2018VND,,
Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,,
Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,,,,
Bán hàng hóa và cung cấp dịch vụ,Công ty TNHH Coats Phong Phú > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,439.018.645.809,350.137.903.821,439018645809.0,350137903821.0
Mua hàng hóa và dịch vụ,Công ty TNHH Coats Phong Phú > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,192.597.495.632,124.584.728.295,192597495632.0,124584728295.0
Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,,,,
Bán hàng hóa và cung cấp dịch vụ,Tổng Công ty May Nhà Bè - CTCP > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,3.500.132.755,1.393.097.378,3500132755.0,1393097378.0
Mua hàng hóa và dịch vụ,Tổng Công ty May Nhà Bè - CTCP > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,12.265.000,3.870.766.874,12265000.0,3870766874.0
Công ty Cổ phần May Bình Minh,Công ty Cổ phần May Bình Minh,Công ty Cổ phần May Bình Minh,,,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần May Bình Minh > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,746.847.551,350.442.726,746847551.0,350442726.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần May Bình Minh > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,83.181.818,-,83181818.0,
Tổng Công ty May 10 - CTCP,Tổng Công ty May 10 - CTCP,Tổng Công ty May 10 - CTCP,,,,
Bán hàng hóa và cung cấp dịch vụ,Tổng Công ty May 10 - CTCP > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,1.468.075.720,442.804.186,1468075720.0,442804186.0
Mua hàng hóa và dịch vụ,Tổng Công ty May 10 - CTCP > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,16.068.316.373,16.192.455.025,16068316373.0,16192455025.0
Tổng Công ty Cổ phần May Việt Tiến,Tổng Công ty Cổ phần May Việt Tiến,Tổng Công ty Cổ phần May Việt Tiến,,,,
Bán hàng hóa và cung cấp dịch vụ,Tổng Công ty Cổ phần May Việt Tiến > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,3.845.377.833,2.519.327.395,3845377833.0,2519327395.0
Mua hàng hóa và dịch vụ,Tổng Công ty Cổ phần May Việt Tiến > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,1.742.293.323,4.859.101.643,1742293323.0,4859101643.0
Tổng Công ty Việt Thắng - CTCP,Tổng Công ty Việt Thắng - CTCP,Tổng Công ty Việt Thắng - CTCP,,,,
Bán hàng hóa và cung cấp dịch vụ,Tổng Công ty Việt Thắng - CTCP > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,17.264.487.006,22.805.064.947,17264487006.0,22805064947.0
Công ty Cổ phần Tổng Công ty May Đồng Nai,Công ty Cổ phần Tổng Công ty May Đồng Nai,Công ty Cổ phần Tổng Công ty May Đồng Nai,,,,
Cung cấp dịch vụ,Công ty Cổ phần Tổng Công ty May Đồng Nai > Cung cấp dịch vụ,Cung cấp dịch vụ,20.000.000,-,20000000.0,
Công ty Cổ phần Đệt Đông Nam,Công ty Cổ phần Đệt Đông Nam,Công ty Cổ phần Đệt Đông Nam,,,,
Thu nhập tiền lãi,Công ty Cổ phần Đệt Đông Nam > Thu nhập tiền lãi,Thu nhập tiền lãi,1.799.999.996,1.799.999.996,1799999996.0,1799999996.0
Công ty Cổ phần May Hữu Nghị,Công ty Cổ phần May Hữu Nghị,Công ty Cổ phần May Hữu Nghị,,,,
Cung cấp dịch vụ,Công ty Cổ phần May Hữu Nghị > Cung cấp dịch vụ,Cung cấp dịch vụ,9.090.909,-,9090909.0,
Công ty Cổ phần Đệt may Liên Phương,Công ty Cổ phần Đệt may Liên Phương,Công ty Cổ phần Đệt may Liên Phương,,,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Đệt may Liên Phương > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,198.106.540.490,246.497.293.540,198106540490.0,246497293540.0
Công ty Cổ phần May Đông Mỹ Hanosimex,Công ty Cổ phần May Đông Mỹ Hanosimex,Công ty Cổ phần May Đông Mỹ Hanosimex,,,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần May Đông Mỹ Hanosimex > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,903.531.651,6.580.774.139,903531651.0,6580774139.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần May Đông Mỹ Hanosimex > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,1.760.317.871,450.791.300,1760317871.0,450791300.0
