row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2019VND > 26.088.037.254,Thuế GTGTđầu raVND > 562.825.343.923,Số phải nộptrong nămVND > -,Số đã nộp/được hoàntrong nămVND > (390.972.839.268),Bù trừ với thuế GTGT đầu vào/sốphải thuVND > (165.160.381.727),Giảm do thơiivốn đầu tvavào các công ty conVND > (3.416.457.272),31/12/2019VND > 29.363.702.910,numeric__1/1/2019VND > 26.088.037.254,numeric__Thuế GTGTđầu raVND > 562.825.343.923,numeric__Số phải nộptrong nămVND > -,numeric__Số đã nộp/được hoàntrong nămVND > (390.972.839.268),numeric__Bù trừ với thuế GTGT đầu vào/sốphải thuVND > (165.160.381.727),numeric__Giảm do thơiivốn đầu tvavào các công ty conVND > (3.416.457.272),numeric__31/12/2019VND > 29.363.702.910
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,-,13.689.148.104,(13.672.985.705),-,-,16.162.399,,,13689148104.0,-13672985705.0,,,16162399.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,17.763.223.122,-,41.278.095.976,(48.462.161.346),-,(1.973.144.639),8.606.013.113,17763223122.0,,41278095976.0,-48462161346.0,,-1973144639.0,8606013113.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,7.387.478.968,-,39.802.097.782,(38.494.388.501),-,(311.110.852),8.384.077.397,7387478968.0,,39802097782.0,-38494388501.0,,-311110852.0,8384077397.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,144.799.653,-,1.883.754.482,(1.732.643.518),-,(291.071),295.619.546,144799653.0,,1883754482.0,-1732643518.0,,-291071.0,295619546.0
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,13.752.101.178,-,1.112.276.595,(1.090.431.773),-,-,13.773.946.000,13752101178.0,,1112276595.0,-1090431773.0,,,13773946000.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,17.150.917.325,-,42.809.393.329,(57.954.072.726),-,(2.006.237.928),-,17150917325.0,,42809393329.0,-57954072726.0,,-2006237928.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,45.053.764,-,3.601.499.164,(3.643.523.583),-,-,3.029.345,45053764.0,,3601499164.0,-3643523583.0,,,3029345.0
,,,82.331.611.264,562.825.343.923,144.176.265.432,(556.023.046.420),(165.160.381.727),(7.707.241.762),60.442.550.710,82331611264.0,562825343923.0,144176265432.0,-556023046420.0,-165160381727.0,-7707241762.0,60442550710.0
