row_label_raw,row_label_full,col_0,Thuế suất,31/12/2019 VND,1/1/2019 VND,numeric__Thuế suất,numeric__31/12/2019 VND,numeric__1/1/2019 VND
Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,,,
Tài sản cố định,Tài sản thuế thu nhập hoãn lại: > Tài sản cố định,Tài sản cố định,20%,2.343.321.126,1.479.176.660,0.2,2343321126.0,1479176660.0
Các khoản mục khác,Tài sản thuế thu nhập hoãn lại: > Các khoản mục khác,Các khoản mục khác,20%,2.303.793.928,4.514.194.066,0.2,2303793928.0,4514194066.0
Tổng tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại: > Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,,4.647.115.054,5.993.370.726,,4647115054.0,5993370726.0
Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,,,
Các khoản dự phòng,Thuế thu nhập hoãn lại phải trả: > Các khoản dự phòng,Các khoản dự phòng,20%,62.239.358.739,55.700.980.180,0.2,62239358739.0,55700980180.0
