row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2019 VND,1/1/2019 VND,,
Phải trả người bán là các công ty liên quan (*),Phải trả người bán là các công ty liên quan (*),Phải trả người bán là các công ty liên quan (*),172.423.409.011,105.086.780.392,172423409011.0,105086780392.0
Phải trả người bán khác,Phải trả người bán khác,Phải trả người bán khác,1.177.393.131.788,1.207.353.456.338,1177393131788.0,1207353456338.0
,,,1.349.816.540.799,1.312.440.236.730,1349816540799.0,1312440236730.0
