row_label_raw,row_label_full,Tập đoàn Dệt May Việt Nam - Công ty mẹNhà máy Sợi Nam ĐịnhDự án Khu liên hợp Sợi - Dệt - Nhuộm - May Quảng Nam,31/12/2019VND > 18.858.345.4904.779.604.583,1/1/2019VND > 17.326.009.802116.759.471.318,numeric__31/12/2019VND > 18.858.345.4904.779.604.583,numeric__1/1/2019VND > 17.326.009.802116.759.471.318
Công ty TNHH Một thành viên Dệt 8-3Nhà máy Sợi 2,Công ty TNHH Một thành viên Dệt 8-3Nhà máy Sợi 2,Công ty TNHH Một thành viên Dệt 8-3Nhà máy Sợi 2,148.557.693,214.563.787.967,148557693.0,214563787967.0
Công ty TNHH Một thành viên Dệt kim Đông XuânDự án Nhà máy MayVăn phòng Ngô Thì NhậmNhà máy Sợi Hưng YênDự án Nhà máy Sản xuất vải Vinafa,Công ty TNHH Một thành viên Dệt kim Đông XuânDự án Nhà máy MayVăn phòng Ngô Thì NhậmNhà máy Sợi Hưng YênDự án Nhà máy Sản xuất vải Vinafa,Công ty TNHH Một thành viên Dệt kim Đông XuânDự án Nhà máy MayVăn phòng Ngô Thì NhậmNhà máy Sợi Hưng YênDự án Nhà máy Sản xuất vải Vinafa,3.099.914.45420.669.233.0145.973.859.19030.768.928.375,3.099.914.45436.669.233.0145.973.859.19030.768.928.375,3.0999144542066923e+41,3.099914454366692e+41
Công ty Cổ phần Sản xuất Kinh doanh Nguyên liệu Dệt May Việt NamTrang trại trồng bông công nghệ cao Đắk Lắk,Công ty Cổ phần Sản xuất Kinh doanh Nguyên liệu Dệt May Việt NamTrang trại trồng bông công nghệ cao Đắk Lắk,Công ty Cổ phần Sản xuất Kinh doanh Nguyên liệu Dệt May Việt NamTrang trại trồng bông công nghệ cao Đắk Lắk,-,12.493.091.904,,12493091904.0
