row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2019 VND > (1.181.546.649.345) > 1.591.051.847.226,2018 VND > 93.329.282.491 > 1.496.319.038.319,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2019 VND > (1.181.546.649.345) > 1.591.051.847.226,numeric__2018 VND > 93.329.282.491 > 1.496.319.038.319
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,2.793.866.744,1.403.526.416,61.0,,2793866744.0,1403526416.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,6,412.299.064.625,1.591.051.847.226,70.0,6.0,412299064625.0,1591051847226.0
