row_label_raw,row_label_full,col_0,2018,2017 (*),numeric__2018,numeric__2017 (*)
Lợi nhuận thuần hợp nhất thuộc về các cổ đông (VND),Lợi nhuận thuần hợp nhất thuộc về các cổ đông (VND),Lợi nhuận thuần hợp nhất thuộc về các cổ đông (VND),3.649.759.187.678,3.468.269.610.133,3649759187678.0,3468269610133.0
"Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính cho năm 2018 (VND)","Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính cho năm 2018 (VND)","Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính cho năm 2018 (VND)",(434.793.782.485),-,-434793782485.0,
,,,3.214.965.405.193,3.468.269.610.133,3214965405193.0,3468269610133.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (số cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (số cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (số cổ phiếu),1.158.813.235,1.150.977.619,1158813235.0,1150977619.0
Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),2.774,3.013,2774.0,3013.0
