row_label_raw,row_label_full,col_0,1/1/2018Giá trị ghi số và sốcó khả năng trả nợVND,TăngVND,Biến động trong năm > GiảmVND,Biến động trong năm > Phân loại từvay dài hạnVND,Chênh lệchtỷ giáVND,Giảm do thanh lýcông ty conVND,31/12/2018Giá trị ghi số và sốcó khả năng trả nợVND,numeric__1/1/2018Giá trị ghi số và sốcó khả năng trả nợVND,numeric__TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__Biến động trong năm > Phân loại từvay dài hạnVND,numeric__Chênh lệchtỷ giáVND,numeric__Giảm do thanh lýcông ty conVND,numeric__31/12/2018Giá trị ghi số và sốcó khả năng trả nợVND
Vay ngắn hạn (i)Vay dài hạn đếnhạn trả (b),Vay ngắn hạn (i)Vay dài hạn đếnhạn trả (b),Vay ngắn hạn (i)Vay dài hạn đếnhạn trả (b),13.103.774.882.310,98.832.209.442.989,(99.616.575.107.941),-,342.311.198.786,(477.120.545.563),12.184.599.870.581,13103774882310.0,98832209442989.0,-99616575107941.0,,342311198786.0,-477120545563.0,12184599870581.0
Vay ngắn hạn (i)Vay dài hạn đếnhạn trả (b),Vay ngắn hạn (i)Vay dài hạn đếnhạn trả (b),Vay ngắn hạn (i)Vay dài hạn đếnhạn trả (b),641.305.897.997,5.910.723.726,(689.747.125.399),1.205.271.147.186,12.141.424.135,(2.000.000.000),1.172.882.067.645,641305897997.0,5910723726.0,-689747125399.0,1205271147186.0,12141424135.0,-2000000000.0,1172882067645.0
Vay ngắn hạn (i)Vay dài hạn đếnhạn trả (b),Vay ngắn hạn (i)Vay dài hạn đếnhạn trả (b),Vay ngắn hạn (i)Vay dài hạn đếnhạn trả (b),13.745.080.780.307,98.838.120.166.715,(100.306.322.233.340),1.205.271.147.186,354.452.622.921,(479.120.545.563),13.357.481.938.226,13745080780307.0,98838120166715.0,-100306322233340.0,1205271147186.0,354452622921.0,-479120545563.0,13357481938226.0
