row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2018 VND > (4.002.399.513.658) > 14.223.421.508.261,2017 VND > 2.920.368.846.508 > 11.353.600.192.147,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2018 VND > (4.002.399.513.658) > 14.223.421.508.261,numeric__2017 VND > 2.920.368.846.508 > 11.353.600.192.147
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,(186.447.567),(50.547.530.394),61.0,,-186447567.0,-50547530394.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,6,10.220.835.547.036,14.223.421.508.261,70.0,6.0,10220835547036.0,14223421508261.0
