row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
Tài sản dài hạn (200 = 210 + 220 + 230 + 240 + 250 + 260),Tài sản dài hạn (200 = 210 + 220 + 230 + 240 + 250 + 260),Tài sản dài hạn (200 = 210 + 220 + 230 + 240 + 250 + 260),200,,21.593.107.132.773,21.242.690.361.597,200.0,,21593107132773.0,21242690361597.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,20.644.627.553,88.684.537.328,210.0,,20644627553.0,88684537328.0
Phải thu dài hạn của khách hàng,Phải thu dài hạn của khách hàng,Phải thu dài hạn của khách hàng,211,,764.038.491,75.342.051.954,211.0,,764038491.0,75342051954.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,,38.879.930.623,40.103.033.030,216.0,,38879930623.0,40103033030.0
Dự phòng phải thu dài hạn khó đòi,Dự phòng phải thu dài hạn khó đòi,Dự phòng phải thu dài hạn khó đòi,219,,(18.999.341.561),(26.760.547.656),219.0,,-18999341561.0,-26760547656.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,15.121.166.611.332,15.270.763.892.934,220.0,,15121166611332.0,15270763892934.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,11,13.088.046.588.593,13.325.714.869.802,221.0,11.0,13088046588593.0,13325714869802.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,30.549.814.979.282,29.308.854.603.054,222.0,,30549814979282.0,29308854603054.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(17.461.768.390.689),(15.983.139.733.252),223.0,,-17461768390689.0,-15983139733252.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,12,2.033.120.022.739,1.945.049.023.132,227.0,12.0,2033120022739.0,1945049023132.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,2.653.048.915.542,2.488.000.589.322,228.0,,2653048915542.0,2488000589322.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(619.928.892.803),(542.951.566.190),229.0,,-619928892803.0,-542951566190.0
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,13,199.379.225.971,165.266.207.789,230.0,13.0,199379225971.0,165266207789.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,269.571.985.795,221.292.437.042,231.0,,269571985795.0,221292437042.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(70.192.759.824),(56.026.229.253),232.0,,-70192759824.0,-56026229253.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,875.013.410.257,780.123.324.785,240.0,,875013410257.0,780123324785.0
"Chi phí sản xuất, kinh doanh dở dang dài hạn","Chi phí sản xuất, kinh doanh dở dang dài hạn","Chi phí sản xuất, kinh doanh dở dang dài hạn",241,,-,2.393.855.199,241.0,,,2393855199.0
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,242,14,875.013.410.257,777.729.469.586,242.0,14.0,875013410257.0,777729469586.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,3.115.721.080.960,2.883.912.021.826,250.0,,3115721080960.0,2883912021826.0
"Đầu tư vào các công ty liên doanh, liên kết","Đầu tư vào các công ty liên doanh, liên kết","Đầu tư vào các công ty liên doanh, liên kết",252,7(c),2.937.427.661.822,2.677.987.826.627,252.0,,2937427661822.0,2677987826627.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,7(d),301.127.119.507,315.196.457.265,253.0,,301127119507.0,315196457265.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,(125.833.700.369),(110.772.262.066),254.0,,-125833700369.0,-110772262066.0
Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,255,7(a),3.000.000.000,1.500.000.000,255.0,,3000000000.0,1500000000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,2.261.182.176.700,2.053.940.376.935,260.0,,2261182176700.0,2053940376935.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,15,2.233.354.898.790,2.018.235.656.410,261.0,15.0,2233354898790.0,2018235656410.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,,24.569.042.779,32.964.618.879,262.0,,24569042779.0,32964618879.0
"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,,22.118.300,22.118.300,263.0,,22118300.0,22118300.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,268,,3.236.116.831,2.717.983.346,268.0,,3236116831.0,2717983346.0
TỔNG CỘNG TÀI SẢN (270 = 100 + 200),TỔNG CỘNG TÀI SẢN (270 = 100 + 200),TỔNG CỘNG TÀI SẢN (270 = 100 + 200),270,,56.171.183.115.683,61.769.061.092.559,270.0,,56171183115683.0,61769061092559.0
