row_label_raw,row_label_full,col_0,2018VND,2017VND,numeric__2018VND,numeric__2017VND
"Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết",,
Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,,
Cổ tức được chia,Công ty TNHH Castrol BP-PETCO Việt Nam > Cổ tức được chia,Cổ tức được chia,374.154.084.406,532.960.684.657,374154084406.0,532960684657.0
Mua hàng hóa,Công ty TNHH Castrol BP-PETCO Việt Nam > Mua hàng hóa,Mua hàng hóa,25.484.083.846,24.172.276.507,25484083846.0,24172276507.0
Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,,
Mua ngoại tệ,Ngân hàng TMCP Xăng dầu Petrolimex > Mua ngoại tệ,Mua ngoại tệ,23.538.838.487.934,31.336.938.082.570,23538838487934.0,31336938082570.0
Lãi tiền gửi,Ngân hàng TMCP Xăng dầu Petrolimex > Lãi tiền gửi,Lãi tiền gửi,86.009.958.088,63.550.177.859,86009958088.0,63550177859.0
"Thu phí dịch vụ quản lý, vận hành","Ngân hàng TMCP Xăng dầu Petrolimex > Thu phí dịch vụ quản lý, vận hành","Thu phí dịch vụ quản lý, vận hành",13.434.248.823,10.722.567.515,13434248823.0,10722567515.0
Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,,
Mua dịch vụ,Tổng Công ty Cổ phần Bảo hiểm Petrolimex > Mua dịch vụ,Mua dịch vụ,249.918.430.040,431.974.444.356,249918430040.0,431974444356.0
Công ty CP Xây lắp I,Công ty CP Xây lắp I,Công ty CP Xây lắp I,Công ty CP Xây lắp I,Công ty CP Xây lắp I,,
Mua sắm tài sản,Công ty CP Xây lắp I > Mua sắm tài sản,Mua sắm tài sản,183.171.000,76.496.008.863,183171000.0,76496008863.0
Công ty CP Xây lắp III,Công ty CP Xây lắp III,Công ty CP Xây lắp III,Công ty CP Xây lắp III,Công ty CP Xây lắp III,,
Mua sắm tài sản,Công ty CP Xây lắp III > Mua sắm tài sản,Mua sắm tài sản,-,93.919.924.051,,93919924051.0
Hội đồng Quản trị và Ban Kiểm soát,Hội đồng Quản trị và Ban Kiểm soát,Hội đồng Quản trị và Ban Kiểm soát,Hội đồng Quản trị và Ban Kiểm soát,Hội đồng Quản trị và Ban Kiểm soát,,
"Lương, thường và các khoản phúc lợi khác","Hội đồng Quản trị và Ban Kiểm soát > Lương, thường và các khoản phúc lợi khác","Lương, thường và các khoản phúc lợi khác",14.136.129.718,12.493.249.250,14136129718.0,12493249250.0
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,,
"Lương, thường và các khoản phúc lợi khác","Ban Tổng Giám đốc > Lương, thường và các khoản phúc lợi khác","Lương, thường và các khoản phúc lợi khác",9.822.514.052,9.116.330.750,9822514052.0,9116330750.0
