row_label_raw,row_label_full,col_0,31.12.2025,31.12.2025_1,31.12.2024,31.12.2024_1,numeric__31.12.2025,numeric__31.12.2025_1,numeric__31.12.2024,numeric__31.12.2024_1
,,,Cổ phiếu phổ thông,Cổ phiếu ưu đãi,Cổ phiếu phổ thông,Cổ phiếu ưu đãi,,,,
Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,7.766.944.637,-,5.369.991.748,-,7766944637.0,,5369991748.0,
Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,7.766.944.637,-,5.369.991.748,-,7766944637.0,,5369991748.0,
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,7.766.944.637,-,5.369.991.748,-,7766944637.0,,5369991748.0,
