row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Số dư tại ngày 1 tháng 1 năm 2024,Số dư tại ngày 1 tháng 1 năm 2024,Số dư tại ngày 1 tháng 1 năm 2024,16.819.746,10.953.175,27.772.921,16819746.0,10953175.0,27772921.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,25.769.144,1.829.256,27.598.400,25769144.0,1829256.0,27598400.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(18.707.196),-,(18.707.196),-18707196.0,,-18707196.0
Số dư tại ngày 31 tháng 12 năm 2024,Số dư tại ngày 31 tháng 12 năm 2024,Số dư tại ngày 31 tháng 12 năm 2024,23.881.694,12.782.431,36.664.125,23881694.0,12782431.0,36664125.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,15.212.526,2.034.820,17.247.346,15212526.0,2034820.0,17247346.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(19.101.106),-,(19.101.106),-19101106.0,,-19101106.0
Số dư tại ngày 31 tháng 12 năm 2025,Số dư tại ngày 31 tháng 12 năm 2025,Số dư tại ngày 31 tháng 12 năm 2025,19.993.114,14.817.251,34.810.365,19993114.0,14817251.0,34810365.0
