row_label_raw,row_label_full,STT,Tên công ty,Được thành lập theo,Lĩnh vực hoạt động chính,31.12.2025,31.12.2025_1,31.12.2024,31.12.2024_1,numeric__Tên công ty,numeric__Được thành lập theo,numeric__Lĩnh vực hoạt động chính,numeric__31.12.2025,numeric__31.12.2025_1,numeric__31.12.2024,numeric__31.12.2024_1
STT,STT,STT,Tên công ty,Được thành lập theo,Lĩnh vực hoạt động chính,Tỷ lệ sở hữu,Tỷ lệ quyền biểu quyết,Tỷ lệ sở hữu,Tỷ lệ quyền biểu quyết,,,,,,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,,,,,,
1,Công ty con > 1,1,Công ty Cho thuê tài chính TNHH MTV Ngân hàng TMCP Công thương Việt Nam,"Quyết định Thành lập số 53/1998/QĐ-NHNN5 do Thông dốc Ngân hàng Nhà nước cấp ngày 26 tháng 1 năm 1998, Giấy phép Hoạt động số 04/GP-CTCTTC do Thông dốc Ngân hàng Nhà nước Việt Nam cấp ngày 20 tháng 3 năm 1998, Giấy Chứng nhận Đăng ký Doanh nghiệp số 0101047075 do Sở Kề hoạch và Đầu tư Thành phố Hà Nội (nay là Sở Tài chính Thành phố Hà Nội) cấp lần đầu ngày 31 tháng 8 năm 2009, đang ký thay đổi gần nhất (lần thứ 11) ngày 1 tháng 6 năm 2022 và Quyết định số 3440/QĐ-QLGSE ngày 4 tháng 12 năm 2025 của Cục Quản lý, Giám sát tổ chức tin dụng – Ngân hàng Nhà nước.",Cho thuê tài chính,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
2,Công ty con > 2,2,Công ty Cổ phần Chứng khoán VietinBank (trước đây lá Công ty Cổ phần Chứng khoán Ngân hàng Công thương Việt Nam),"Giấy phép Thành lập và Hoạt động số 107/UBCK-GP do Ủy ban Chứng khoán Nhà nước cấp ngày 1 tháng 7 năm 2009 và Giấy phép điều chỉnh gần nhất số 133/GPDC-UBCK ngày 10 tháng 12 năm 2025. Giấy Chứng nhận Đăng ký Doanh nghiệp số 0101078450 do Sở Kề hoạch và Đầu tư Thành phố Hà Nội (nay là Sở Tài chính Thành phố Hà Nội) cấp lần đầu ngày 1 tháng 7 năm 2009, đang ký thay đổi gần nhất (lần thứ 15) ngày 25 tháng 12 năm 2025.",Hoạt động về chứng khoán,"75,64%","75,64%","75,64%","75,64%",,,,0.7564,0.7564,0.7564,0.7564
3,Công ty con > 3,3,Công ty TNHH MTV Quản lý nợ và Khai thác Tài sản Ngân hàng TMCP Công thương Việt Nam,"Giấy Chứng nhận Đăng ký Doanh nghiệp số 0302077030 do Sở Kề hoạch và Đầu tư Thành phố Hồ Chí Minh (nay là Sở Tài chính Thành phố Hồ Chí Minh) cấp ngày 20 tháng 7 năm 2010, đăng ký thay đổi gần nhất (lần thứ 7) ngày 7 tháng 1 năm 2025.",Quản lý tài sản,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
4,Công ty con > 4,4,Tổng Công ty Cổ phần Bảo hiểm - Ngân hàng TMCP Công thương Việt Nam,Giấy phép Thành lập và Hoạt động số 21/GP-KDBH do Bộ Tài chính cấp ngày 12 tháng 12 năm 2002 và Giấy phép điều chỉnh gần nhất số 21/GPDC35/KDBH ngày 30 tháng 7 năm 2025.,Bảo hiểm phi nhân thọ,"73,37%","73,37%","73,37%","73,37%",,,,0.7337,0.7337,0.7337,0.7337
