row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2025,Tổng dư nợ cho vayTriệu đồng,Tổng tiền gửiTriệu đồng,Các cam kết tín dụngTriệu đồng,Công cụ tài chínhphái sinh (Chênh lệch dư nợ - dự có)Triệu đồng,Kinh doanh và đầu tư chứng khoánTriệu đồng,numeric__Tổng dư nợ cho vayTriệu đồng,numeric__Tổng tiền gửiTriệu đồng,numeric__Các cam kết tín dụngTriệu đồng,numeric__Công cụ tài chínhphái sinh (Chênh lệch dư nợ - dự có)Triệu đồng,numeric__Kinh doanh và đầu tư chứng khoánTriệu đồng
Trong nướcNước ngcải,Trong nướcNước ngcải,Trong nướcNước ngcải,1.993.676.60111.702.631,2.320.974.4236.941.532,267.020.369105.437,228.448-,215.273.180183.000,1.9936766011170262e+17,2.3209744236941532e+16,267020369105437.0,,215273180183000.0
Trong nướcNước ngcải,Trong nướcNước ngcải,Trong nướcNước ngcải,2.005.379.232,2.327.915.955,267.125.806,228.448,215.456.180,2005379232.0,2327915955.0,267125806.0,228448.0,215456180.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tổng dư nợ cho vayTriệu đồng,Tổng tiền gửiTriệu đồng,Các cam kết tín dụngTriệu đồng,Công cụ tài chínhphái sinh (Chênh lệch dư nợ - dự có)Triệu đồng,Kinh doanh và đầu tư chứng khoánTriệu đồng,,,,,
Trong nướcNước ngcải,Tại ngày 31 tháng 12 năm 2024 > Trong nướcNước ngcải,Trong nướcNước ngcải,1.720.640.1149.267.447,1.998.815.4085.792.139,189.951.212301.406,(390.841)-,218.122.78261.248,1.7206401149267448e+16,1.998815408579214e+16,189951212301406.0,,21812278261248.0
Trong nướcNước ngcải,Tại ngày 31 tháng 12 năm 2024 > Trong nướcNước ngcải,Trong nướcNước ngcải,1.729.907.561,2.004.607.547,190.252.618,(390.841),218.184.030,1729907561.0,2004607547.0,190252618.0,-390841.0,218184030.0
