row_label_raw,row_label_full,col_0,Chứng khoán đầu tư sản sàng đề bán,Chứng khoán đầu tư sản sàng đề bán_1,Chứng khoán đầu tư sản sàng đề bán_2,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn_1,Tổng cộngTriệu đồng,numeric__Chứng khoán đầu tư sản sàng đề bán,numeric__Chứng khoán đầu tư sản sàng đề bán_1,numeric__Chứng khoán đầu tư sản sàng đề bán_2,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn_1,numeric__Tổng cộngTriệu đồng
,,,Dự phòng cụ thểTriệu đồng,Dự phòng chungTriệu đồng,Dự phòng giảm giáTriệu đồng,Dự phòng cụ thểTriệu đồng,Dự phòng chungTriệu đồng,Tổng cộngTriệu đồng,,,,,,
Tai ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,Tai ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,Tai ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,105.376,28.397,5.494,107.187,3.487,249.941,105376.0,28397.0,5494.0,107187.0,3487.0,249941.0
Tai ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,Tai ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,Tai ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,6.478,(6.215),(5.494),344.962,(3.487),336.244,6478.0,-6215.0,-5494.0,344962.0,-3487.0,336244.0
Tai ngày 31 tháng 12 năm 2024Hoàn nhập trong nămSử dụng trong năm,Tai ngày 31 tháng 12 năm 2024Hoàn nhập trong nămSử dụng trong năm,Tai ngày 31 tháng 12 năm 2024Hoàn nhập trong nămSử dụng trong năm,111.854(11.854),22.182(8.420),-,452.149(14.262),-,586.185(34.536),,,,,,
Tai ngày 31 tháng 12 năm 2024Hoàn nhập trong nămSử dụng trong năm,Tai ngày 31 tháng 12 năm 2024Hoàn nhập trong nămSử dụng trong năm > Tai ngày 31 tháng 12 năm 2024Hoàn nhập trong nămSử dụng trong năm,Tai ngày 31 tháng 12 năm 2024Hoàn nhập trong nămSử dụng trong năm,-,-,-,(20.010),-,(20.010),,,,-20010.0,,-20010.0
Tai ngày 31 tháng 12 năm 2025,Tai ngày 31 tháng 12 năm 2024Hoàn nhập trong nămSử dụng trong năm > Tai ngày 31 tháng 12 năm 2025,Tai ngày 31 tháng 12 năm 2025,100.000,13.762,-,417.877,-,531.639,100000.0,13762.0,,417877.0,,531639.0
