row_label_raw,row_label_full,STT,CHỈ TIÊU,Thuyết minh,Số cuối năm,Số đầu năm,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
1.,1.,1.,Bảo lãnh vay vốn,39,8.458.181,4.085.698,,39.0,8458181.0,4085698.0
2.,2.,2.,Cam kết giao dịch hối đoái,39,3.972.645,2.723.799,,39.0,3972645.0,2723799.0
a.,a.,a.,Cam kết mua ngoại tệ,,2.816.946,1.581.271,,,2816946.0,1581271.0
b.,b.,b.,Cam kết bán ngoại tệ,,1.155.699,1.142.528,,,1155699.0,1142528.0
3.,3.,3.,Cam kết trong nghiệp vụ L/C,39,121.248.044,79.827.911,,39.0,121248044.0,79827911.0
4.,4.,4.,Bảo lãnh khác,39,167.338.469,155.955.887,,39.0,167338469.0,155955887.0
5.,5.,5.,Cam kết khác,39,8.355.060,12.696.460,,39.0,8355060.0,12696460.0
