row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,8.957.444,7.992.789,8957444.0,7992789.0
Thu nhập từ nợ xấu đã được xử lý,Thu nhập từ nợ xấu đã được xử lý,Thu nhập từ nợ xấu đã được xử lý,8.233.496,7.135.895,8233496.0,7135895.0
Thu nhập về các công cụ tài chính phải sinh khác,Thu nhập về các công cụ tài chính phải sinh khác,Thu nhập về các công cụ tài chính phải sinh khác,665.282,719.065,665282.0,719065.0
Thu từ nghiệp vụ mua bán nợ,Thu từ nghiệp vụ mua bán nợ,Thu từ nghiệp vụ mua bán nợ,-,572,,572.0
Thu khác,Thu khác,Thu khác,58.666,137.257,58666.0,137257.0
Chi phí từ hoạt động khác,Chi phí từ hoạt động khác,Chi phí từ hoạt động khác,(2.778.592),(2.900.221),-2778592.0,-2900221.0
Chi về các công cụ tài chính phải sinh khác,Chi về các công cụ tài chính phải sinh khác,Chi về các công cụ tài chính phải sinh khác,(540.599),(644.232),-540599.0,-644232.0
Chi hỗ trợ công tác xã hội,Chi hỗ trợ công tác xã hội,Chi hỗ trợ công tác xã hội,(433.250),(201.131),-433250.0,-201131.0
Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,(1.804.743),(2.054.858),-1804743.0,-2054858.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,6.178.852,5.092.568,6178852.0,5092568.0
