row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,6.602.261,8.029.875,14.632.136,6602261.0,8029875.0,14632136.0
Trích lập dự phòng rủi ro trong năm,Trích lập dự phòng rủi ro trong năm,Trích lập dự phòng rủi ro trong năm,20.752.273,514.286,21.266.559,20752273.0,514286.0,21266559.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,(16.802.855),-,(16.802.855),-16802855.0,,-16802855.0
(Giảm) khác trong năm,(Giảm) khác trong năm,(Giảm) khác trong năm,(39.587),(305),(39.892),-39587.0,-305.0,-39892.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,10.512.092,8.543.856,19.055.948,10512092.0,8543856.0,19055948.0
