row_label_raw,row_label_full,col_0,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,14.627,630.922,(653.283),(7.734),14627.0,630922.0,-653283.0,-7734.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,448.820,2.719.855,(2.614.061),554.614,448820.0,2719855.0,-2614061.0,554614.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,142.771,1.204.925,(1.196.023),151.673,142771.0,1204925.0,-1196023.0,151673.0
"Các khoản phảinộp khác và cáckhoản phí, lệ phí","Các khoản phảinộp khác và cáckhoản phí, lệ phí","Các khoản phảinộp khác và cáckhoản phí, lệ phí",175.209,54.652,(54.609),175.252,175209.0,54652.0,-54609.0,175252.0
,,,781.427,4.610.354,(4.517.976),873.805,781427.0,4610354.0,-4517976.0,873805.0
