row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,65.711.393,13.501.317,65711393.0,13501317.0
Chứng khoán Chính phủ,Chứng khoán Chính phủ,Chứng khoán Chính phủ,48.988.217,1.602.418,48988217.0,1602418.0
Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,8.915.074,563.714,8915074.0,563714.0
Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,7.769.742,9.608.051,7769742.0,9608051.0
Chứng khoán Nợ nước ngoài,Chứng khoán Nợ nước ngoài,Chứng khoán Nợ nước ngoài,38.360,1.727.134,38360.0,1727134.0
Dự phòng rủi ro chứng khoán nợ đầu tư giữ đến ngàyđáo hạn,Dự phòng rủi ro chứng khoán nợ đầu tư giữ đến ngàyđáo hạn,Dự phòng rủi ro chứng khoán nợ đầu tư giữ đến ngàyđáo hạn,(117.063),(427.241),-117063.0,-427241.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(51.864),(59.922),-51864.0,-59922.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,(65.199),(367.319),-65199.0,-367319.0
,,,65.594.330,13.074.076,65594330.0,13074076.0
