row_label_raw,row_label_full,Loại tiền tệ,31/12/2021,31/12/2020,numeric__31/12/2021,numeric__31/12/2020
USD,USD,USD,22.820,23.100,22820.0,23100.0
EUR,EUR,EUR,25.986,28.528,25986.0,28528.0
GBP,GBP,GBP,30.874,31.389,30874.0,31389.0
CHF,CHF,CHF,25.004,26.196,25004.0,26196.0
JPY,JPY,JPY,"199,06","223,15",199.06,223.15
SGD,SGD,SGD,16.912,17.486,16912.0,17486.0
CAD,CAD,CAD,17.939,18.134,17939.0,18134.0
AUD,AUD,AUD,16.583,17.804,16583.0,17804.0
