row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",164.070.012.289,134.876.701.564,164070012289.0,134876701564.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",237.016.460.674,270.626.033.664,237016460674.0,270626033664.0
Lãi từ chuyển nhượng khoản đầu tư,Lãi từ chuyển nhượng khoản đầu tư,Lãi từ chuyển nhượng khoản đầu tư,-,19.687.657.030,,19687657030.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,80.888.948,176.165.970,80888948.0,176165970.0
"Lãi bán hàng trả chậm, chiết khấu thanh toán","Lãi bán hàng trả chậm, chiết khấu thanh toán","Lãi bán hàng trả chậm, chiết khấu thanh toán",-,10.834.000,,10834000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,401.167.361.911,425.377.392.228,401167361911.0,425377392228.0
