row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị còn lại,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,Đơn vị tính: VND > Giá trị còn lại,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị còn lại,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng,numeric__Đơn vị tính: VND > Giá trị còn lại
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,489.105.400.118,(31.413.169.028),457.692.231.090,481.255.367.306,(18.772.547.470),462.482.819.836,489105400118.0,-31413169028.0,457692231090.0,481255367306.0,-18772547470.0,462482819836.0
"Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết",425.232.441.954,(9.002.774.861),416.229.667.093,425.350.758.031,(8.695.566.999),416.655.191.032,425232441954.0,-9002774861.0,416229667093.0,425350758031.0,-8695566999.0,416655191032.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,14.856.366.653,-,14.856.366.653,14.856.366.653,-,14.856.366.653,14856366653.0,,14856366653.0,14856366653.0,,14856366653.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,929.194.208.725,(40.415.943.889),888.778.264.836,921.462.491.990,(27.468.114.469),893.994.377.521,929194208725.0,-40415943889.0,888778264836.0,921462491990.0,-27468114469.0,893994377521.0
