row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
"Chi phí trồng, chăm sóc và khai thác rừng","Chi phí trồng, chăm sóc và khai thác rừng","Chi phí trồng, chăm sóc và khai thác rừng",167.748.500,3.143.013.987,167748500.0,3143013987.0
Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,-,1.189.903.166,,1189903166.0
Tiền thủ lao cho người đai diện vốn,Tiền thủ lao cho người đai diện vốn,Tiền thủ lao cho người đai diện vốn,1.092.176.400,955.340.927,1092176400.0,955340927.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,3.806.186.064,3.416.626.185,3806186064.0,3416626185.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.066.110.964,8.704.884.265,5066110964.0,8704884265.0
