row_label_raw,row_label_full,col_0,Từ 01/01/2017đến 31/12/2017VND,Từ 01/02/2016đến 31/12/2016VND,numeric__Từ 01/01/2017đến 31/12/2017VND,numeric__Từ 01/02/2016đến 31/12/2016VND
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",540.322.709.089,691.750.720.006,540322709089.0,691750720006.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,620.809.914.139,660.068.074.370,620809914139.0,660068074370.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,442.942.579.231,391.321.907.155,442942579231.0,391321907155.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,15.806.149.824,(1.249.798.319),15806149824.0,-1249798319.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,690.270.040.499,786.971.919.139,690270040499.0,786971919139.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,839.366.644.943,733.968.289.691,839366644943.0,733968289691.0
Cộng,Cộng,Cộng,3.149.518.037.725,3.262.831.112.042,3149518037725.0,3262831112042.0
