row_label_raw,row_label_full,col_0,Từ 01/01/2017đến 31/12/2017VND,Từ 01/02/2016đến 31/12/2016VND,numeric__Từ 01/01/2017đến 31/12/2017VND,numeric__Từ 01/02/2016đến 31/12/2016VND
Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,30.406.324.577,22.812.358.862,30406324577.0,22812358862.0
Doanh thu cho thuê khu công nghiệp,Doanh thu cho thuê khu công nghiệp,Doanh thu cho thuê khu công nghiệp,329.550.125.966,254.178.338.940,329550125966.0,254178338940.0
Doanh thu cho thuê nhà xưởng,Doanh thu cho thuê nhà xưởng,Doanh thu cho thuê nhà xưởng,112.515.540.822,85.235.983.161,112515540822.0,85235983161.0
Cộng,Cộng,Cộng,472.471.991.365,362.226.680.963,472471991365.0,362226680963.0
