row_label_raw,row_label_full,col_0,Từ 01/01/2017đến 31/12/2017VND,Từ 01/02/2016đến 31/12/2016VND,numeric__Từ 01/01/2017đến 31/12/2017VND,numeric__Từ 01/02/2016đến 31/12/2016VND
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,183.674.277.541,167.270.350.544,183674277541.0,167270350544.0
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",3.312.997.818,3.476.431.574,3312997818.0,3476431574.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,3.154.764.593,3.973.079.728,3154764593.0,3973079728.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,11.853.163.659,13.949.034.195,11853163659.0,13949034195.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",8.073.212.583,7.764.242.262,8073212583.0,7764242262.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,13.491.707.207,947.677.433,13491707207.0,947677433.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,32.346.450.472,26.895.512.916,32346450472.0,26895512916.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,93.355.110.716,74.633.894.515,93355110716.0,74633894515.0
Cộng,Cộng,Cộng,349.261.684.589,298.910.223.167,349261684589.0,298910223167.0
