row_label_raw,row_label_full,col_0,Tại ngày 31/12/2017VND > Giá gốc,Tại ngày 31/12/2017VND > Giá trịcó thể thu hồi,Tại ngày 01/01/2017VND > Giá gốc,Tại ngày 01/01/2017VND > Giá trịCó thể thu hồi,numeric__Tại ngày 31/12/2017VND > Giá gốc,numeric__Tại ngày 31/12/2017VND > Giá trịcó thể thu hồi,numeric__Tại ngày 01/01/2017VND > Giá gốc,numeric__Tại ngày 01/01/2017VND > Giá trịCó thể thu hồi
Khu quy hoạch PhươngBửu Long - Khu 2,Khu quy hoạch PhươngBửu Long - Khu 2,Khu quy hoạch PhươngBửu Long - Khu 2,236.260.992.908,236.260.992.908,227.365.408.772,227.365.408.772,236260992908.0,236260992908.0,227365408772.0,227365408772.0
Khu quy hoạch PhươngBửu Long - Khu 3,Khu quy hoạch PhươngBửu Long - Khu 3,Khu quy hoạch PhươngBửu Long - Khu 3,102.923.746.282,102.923.746.282,-,-,102923746282.0,102923746282.0,,
Các dự án khác,Các dự án khác,Các dự án khác,15.800.574.735,15.800.574.735,23.594.640.397,23.594.640.397,15800574735.0,15800574735.0,23594640397.0,23594640397.0
Cộng,Cộng,Cộng,354.985.313.925,354.985.313.925,250.960.049.169,250.960.049.169,354985313925.0,354985313925.0,250960049169.0,250960049169.0
